photo_id,business_id,caption,label
YfoiipKtxjjhx8ME6yRwDw,2iTsRqUsPGRH1li1WVRvKQ,"The inside, austere but comfortable~",inside
3487WFuSZzFtlml7w_MBnw,TwwMvP-1LEK9GMd5ge1Mug,The Smoke Out Burger,food
Lc_ZPo27S7-Xod112QJQIw,TwwMvP-1LEK9GMd5ge1Mug,Chicken of the Sea,food
9IuWCp2RnJx4RmdSk48swA,kzbH1_l7VTSfFFcwTqY6vA,"Sarafino's has the prettiest antipasto salad, and it is delicious.",food
SzJQ_C-eaF_PDu0nJrFNUw,dtQ_nIADFp7AP91H0ttAKA,,food
uTbSfmarHL-9OgePl89R_g,lTixk1IT-D4hoMZ6LgoyHQ,,inside
PZb_nabJQesCVfAjlqfbKQ,7fbR8yaEV_aAdOaaE4-0FA,,food
blxwNXkKwMeVdqJZ2gl-Yw,Cl0MirLvlTgDI2TQJtC7pw,Typical Friday,inside
a_pXEvHGStaAGImb3RHw8g,lTixk1IT-D4hoMZ6LgoyHQ,Ok dessert time.  Going for the blueberry cram puff.  Not really a blueberry guy....I'm a cream puff guy. Hahhaha,menu
XBiGfaE-dKaqh2UONoqOZg,Cl0MirLvlTgDI2TQJtC7pw,,inside
ASHD2zteGFm_AI3U4X6cBA,RIeKxxqlpvN7xKy9OWtIPA,Half eaten RCK original lunch box.,food
jSX2TQ85bGoKoxBkc1huVA,cQNGkOyCvnIqs78vO8SGJQ,,outside
Had0rScrrpbIhElXLgYhOg,ddlnpDxGDDxGGoG_dVXwiw,Back patio,outside
GiZEsJFvfoXpA8API5_nlA,McVmSLVRJBDWIuQO7D6GJg,Sold Bar,inside
4YFKvE4VmoP1IfbjEwot2g,VA95qAV2PRH9gtTi2Vfv4Q,Bread @ Trattoria Nervosa,food
yZKVltGUooeRRVXAzrNeYg,guQww9yGHP7rRTea6zTnDg,Filet Mignon Oscar Style. Pair it with the lobster mac n cheese. Perfect birthday dinner!,food
nkivZ5cSA0ZHaY7Xqj4Qrw,Gz9SlLqxS6wnxPvgdOQNrA,birthday and don't give a fuck about going home!!!,drink
l8KXCK06syO-xcece3MlZw,ahSFUPojs9X3-1jP-QPb-w,,food
umE6MwkvCjq66BqDMTqq_w,Ec9CBmL3285XkeHaNp-bSQ,Great beer selections.,drink
q3ieGTDWHRHs3H_wlYM4Jg,RyDiwx4xD3Lx8sWHx1aFlQ,"So many choices, so little time!",drink
-Ucr8dVMPyZ4ETNa3WrlTg,mRubgo8WfjraJkE5Bvbf6w,Kung Pao Chicken,food
2Llyo8OCfpo5eUbFd4zHag,e178giuAicIhb16ymOtiBg,General Sanders,food
sXv-d3kRou3lr11s1zIIqA,sqRX-XLlhx4rs2c1TpBf8A,Raku Sashimi Salad $14 - rated: 3/5,food
xUk4QFDmnm4mQvRMQLEAtg,E62l6LwZJ7lKaExcUbrtYw,Hikari express roll,food
dnkSi3wt_-V7Z6frUbtzAg,2YlUn3s132hNq5ueGeIiJg,Bonfyre wrap and twice baked potato,food
XScx5MngB-nE3Dc6YluqQA,Jo1t0_Tl27ejGQO9g3GDQA,First course by Vivace - Beef Tartar on Harrissa Spiced Grits Cake. So good!,food
-wfb4VnjRoZ1xxuOqjQBkA,XnJeadLrlj9AZB8qSdIR2Q,,inside
D92uf_12N0NX1LSDgktwCA,XnJeadLrlj9AZB8qSdIR2Q,,food
r3S9BaX6hlj3xAvEOeHXwg,3N9U549Zse8UP-MwKZAjAQ,Line to order,inside
iK2_it0INOgGWJML1WBWNQ,xR7t4xCYRYEe1RjpYjBbkw,,food
Lcf4I1E5jlkT7ogwQ590tg,sR9hPrIaG-J-GLcl4yaiLw,Cool artwork.,inside
Dpx-W6iCgUJbwBWwNszBKg,B70iTJjcPkuYn8ouUewWgw,,inside
JHQK1czUjopKcB14VysL-w,rbcfYmJtqwIkk17IeOI5Kw,,inside
iqzDvxu4NkD9R5YmtJqWNQ,faPVqws-x-5k2CQKDNtHxw,,inside
S7KqYOiJP7wS1VtENGzctg,0sPOBQHlVvuhO1h-1p1ccQ,,food
v0DNtu3lu8mXuT7uwcjo9Q,nqnVKM55nIZn8fNH1fIJPA,,food
Qv75gnAAA1UWgjTgx140pQ,8f9Tl2gq78wqjtrToOTo7A,,outside
o5My7_bu3MsMz8nP7xfodQ,-0WegMt6Cy966qlDKhu6jA,,food
x-bKowbIBfcboAiHB_ZdMw,eZxumlgPOWk50qzsjUbMOQ,,food
0P-bua1ZszrKVUxPPPL7eg,UJ38-6J_f87r9-PE0miKsQ,,inside
wfoT9Jbml82HkehuH14dKg,Ja4stXdNYr39u5CZHMNtjw,,inside
Xat3iF0z2Z-RcXD-A6WlSA,VRwT0pscR5vESCrAnUpNwQ,,inside
A9l6DKzgZvcfXdKELB8Y6Q,Do4n_yK_K6DmR9_Es5qwlA,,inside
wyA6DD_wItL5qz3_STc7nQ,_WtxQbDK7B-ExGdeG-2j6Q,The bar was pretty dark for a Saturday afternoon.,inside
eIt87WL6dpmLNHMVaHjFKA,xzF47YDO44Dv5sa5bedPdg,Bar,inside
i7GmzBn7CqPjaSj7_HJwSw,cA6XNsR0aI3yTlBn-eA08g,Killer wings!,food
mkPXnaQlcEU1oQ66dCp4vQ,PDKq1UQQG1UjVRJ12weQ8A,,outside
O3b281A4BkDrZT4bRmmeZQ,wHG_iKBpUfizBFIGqoaUnQ,Lobster Chipotle Mac-n-Cheese,food
Q-S0TF8Fgd5x0Mb51cBO9A,wHG_iKBpUfizBFIGqoaUnQ,Aged Wagyu New York Strip Steak,food
Msn_ANONdrJjjmd6dYSK1Q,wHG_iKBpUfizBFIGqoaUnQ,German Chocolate Truffles,food
ZwD_3T37nrXAOW_4XFiMxg,zjvnqTjBp56NhMp1GrlO5g,Super cute decor,inside
ZQggbKzRXK8Wm2rjMjwAEA,Kx_lrGQDNXT0owqBgs2how,Stage,inside
B91nfeOO2xnzW2SMxQdt2Q,HPLB1Tr8ZB5UkD-2umKPdA,Short Rib Grilled Cheese,food
8s8ZCQpuyP1po7nVMVwPqg,zRqi6L1u-YmmVAHjeUbGMQ,,inside
e0udUKXP7VHAdrYvtK53lg,pvYVHQsz2ZsOA508QunKHw,"Excellent cocktails. Bluebird, Pimm's Cup & Manhattan (best in the city). Casual, fun dining. Fried chicken for 2 is killer!",drink
R5aNN33Vrrpz6v6GE37QbA,EEHMMiJUklGGiikqd55HwA,Tomato salad,food
FN6rp0bv8YBclEfap-mKnQ,oNn16x2Ubv60RAibmJ2uSA,Curry,food
-fbE4mWRoQ3CQ26OCNNGKg,oNn16x2Ubv60RAibmJ2uSA,Burrito (too much black beans),food
o6vqwUnu4o3fMh-VGmnrmA,LrrJW6ejsVL7hADfFy87Eg,Interior,inside
2TRg7xKeMAnbt_ABqd63gw,A3BzaW-pEmIH4Fu6dav7HA,Spinach and artichoke dip with a pita type bread fir dipping was really good,food
bh_dg0YJXmEiHqB5LH4whQ,ay6V-SfANiKOZvma7iZS0Q,,drink
0bv0BhLlpNb6Zh5PnY01yQ,ay6V-SfANiKOZvma7iZS0Q,,drink
DEbPDVVkBgUhZ4G2M2T3gw,46Ld9Qc9nAx_A0jwclNZiw,,inside
GCKajwIySRbsJ5cJbcD-xw,cxaMso5tqJ5KMCM-JgUbKg,,inside
-rWbW1cm3a8nTYZBOSpJwQ,3jLaFiJB6RbsqtbMya2IeA,,inside
uQw9MQQIXOrz-g4tkQowKA,3jLaFiJB6RbsqtbMya2IeA,,food
UKbpqCKnMGtTmiDbO5ruGA,3jLaFiJB6RbsqtbMya2IeA,,food
84iiq-0iOiKv5fY4QRVPyA,3jLaFiJB6RbsqtbMya2IeA,,inside
voc3dHEFJGAPqD2alyMThA,3jLaFiJB6RbsqtbMya2IeA,,food
zS8ODnhppkmdEYAtfDYxtw,QJatAcxYgK1Zp9BRZMAx7g,Almost looks like Gotham city ...,outside
YQUr7di4nMQwLKKsT39HjA,cBRyXUbtQdBgySml3yghJA,,inside
4MLyCzAJqEOtUU5zUs7iQQ,cBRyXUbtQdBgySml3yghJA,,inside
tlDiy3r6vxH-YAb6AB4CXw,b3vRI8yXNK34hgC0Wd4Iag,,food
JGzrJkuzHqio_ibmpPuIgQ,w12x7UBSSRsdbp3ZqguG3Q,"Another 4lb lobster, gone!",food
4TtME7_p4f0P0iO4mpOxLQ,SwAZBCyFtVo_8vkRbJhdkA,Divine Desserts,food
Hvr0Z09yQMw3qIT_w5i9Mw,FMnH5WIRLyexBYMBUUnDxQ,Soooooo goooood!,food
B7HZyLyX5v8FUfQ2Wxzpsg,hroo5nOO8b9QhHX0GLg7oA,"Wish the beef was marbled, the beef was too lean for a BBQ.",food
j2JN2UQeTOLwrpakh72nAQ,hroo5nOO8b9QhHX0GLg7oA,"There is no fractional rating, I wanted to give them a 3.5 stars.",food
2dJtNPeVJC_aFZMOPNZ4dA,FyAioPDhzS5IP4a4SXeG-Q,Soft shell crab roll,food
IjgUSisKbRFIm46JDUzejg,ccVFmV2l3xPS4CCcLPwpkQ,The view from the entryway,inside
anau4sIdjBirHWDOLGH9aQ,UkbIKrtTDHW8DFNJYJ5yEQ,Intimate,inside
lTbl6a7vOtKMHk0trQx7EQ,rcaPajgKOJC2vo_l3xa42A,,outside
PP34WtVo7h0ZjDHVau22bA,nqTvE7ivdU23oUWdI01tOA,Garlic shrimp - special of the day,food
z6Xt4cr-Yr3Azz1FJmDIWw,nqTvE7ivdU23oUWdI01tOA,Chicken wings - probably best in the city,food
rTyLFLHreFh7ntSkdbNeWA,nqTvE7ivdU23oUWdI01tOA,Brownie with ice cream,food
ywnS-xzXTRIkQtCZhnprvg,S0UZ-8cnerfOU8snZABzTA,We love this place the best food and service and the owner is so friendly,inside
Kj2LGAOYArCdSwPW7Qd9TQ,nqTvE7ivdU23oUWdI01tOA,Funnel cake,food
RPx7MIcAg62cj3VsJCIzng,wUKzaS1MHg94RGM6z8u9mw,Cheddar biscuits,food
jy5L-w_NyFFpWIAbMC3Kzg,7NurnM6G9b_2jTEKpIkQpg,"Chicken briyani! They REALLY packed it in today, the box was crazy heavy",food
a7rUc496WnAHBIdZIJVx0Q,6KtYYZ4ARIVa2Zj2tOcp9g,,inside
E-lLUJn6GUSijHtNA4hfgg,cBRyXUbtQdBgySml3yghJA,,drink
sCeb2LnMolpqJEozQg823w,Doqz6-NiXEPhr28koWESKw,Double Chocolate Chip Cookie,food
mwS6bCbb2VkOPce-oDRDLQ,Doqz6-NiXEPhr28koWESKw,Buttermilk Pancakes with Strawberries and Whipped Cream,food
YO8ou0hB0x7uZ9WJLKaWmw,Doqz6-NiXEPhr28koWESKw,,inside
3QJG6dFyq8L2PxuQ4CmbrQ,cBRyXUbtQdBgySml3yghJA,,drink
unuuzrAZLfdYMKwB7bPOTw,DXCho3TSX6qKsRoEjGoGJg,Pork Carnitas. Huge plate of food and very nicely done pork. Crispy outside and tender inside.,food
-YvtXEhWDazaexonjKrOow,ByrCDfyklGGk0D9O9P2Rog,Linguine with lobster,food
Obl2CetCX9AxxcLkMZfauw,C8D_GU9cDDjbOJfCaGXxDQ,Great atmosphere. Kids friendly. Great food.,inside
ikk5tlu6ea0u-0I7ZDGdQQ,3Mx4renubPRnjHUw1n2UkA,,inside
AX1QYcPu1ycIynKfvKAlfg,wT1mRdUeZRNgMB81s3dJDw,Sencha tea $5,drink
O7EoTw3QMkcnomskS-UndA,K1qs4e30yoln6scnm-tmyg,"The wings, the sweet tea, the fries and the company. All of these things makes ATL wings the place to eat.",food
27vAQjhVCUxOHad7EB2AMQ,--9e1ONYQuAa-CB_Rrw7Tw,Creamed Corn Gratinee,food
DUBRcQOpSUZ41Ru5OkjBEw,--9e1ONYQuAa-CB_Rrw7Tw,,inside
V3T7CxOU7JRpj_YQ_2y11A,--9e1ONYQuAa-CB_Rrw7Tw,"Delmonico's Steak Burger on Toasted Brioche Roll with Fries, Cheddar, and Bacon (half)",food
upHDBMKXRzbncPMDkTOSuA,--9e1ONYQuAa-CB_Rrw7Tw,,outside
eXuXJy5Biq_gtak6WvP3Cg,--9e1ONYQuAa-CB_Rrw7Tw,Baked Anson Mills Grits with Vermont White Cheddar and Bacon,food
NX9UKNyrQvx1CFBOEg81Tw,fz3JQdD_SYBbkmfSeLGdFg,They asked us to take their employee group shot on their last day. It was our honor,inside
CU9DkP91PThAkTIjLxF4_Q,9ad0-8h-DRUheY9dF9rYjQ,"Broken Rice w/Grilled Chicken/Pork Chop, Shredded Pork, extra Grilled Pork Chop, Steamed And Fried Egg.  A must order!!",food
B2uG7O61sYu4VqZ-GHS5qg,MDoI5wE1eCLEZUNL-IVerg,,inside
A7VtN-Xjvlu1y1vvWJdyPg,cYwJA2A6I12KNkm2rtXd5g,Hell's Kitchen burger.. it's to die for.,food
SaN0tE52cmVpcsEIl6C1DQ,PBmMvDows5HWIqrEVvNfQQ,,food
PyPv5_fpnR3Gei4Q0zZ9ug,_dcX-gXs3VxTBmURWdnTOw,We are near the patio doors.  There are two large good looking patio areas.,inside
Gl6dR4hhvNq3tKBJFO_wnw,-av1lZI1JDY_RZN2eTMnWg,Spring rolls,food
F5fIrgxPgE_-J8ec7WYVVg,vJ3CtznPYgmZHpDr__8QGw,Nice Little Salad with raspberry vinaigrette dressing  I liked this salad- very fresh tasting and very colorful.,food
vX4wUC0Q_BLGhHyeOVm-6g,FMnH5WIRLyexBYMBUUnDxQ,"Grilled Calamari - Marinated Chickpeas, Roasted Zucchini, Bulgur Wheat",food
Zw7eiqnvKDwcxllTrtA_QA,FMnH5WIRLyexBYMBUUnDxQ,"House Made Sausage - Roasted Apple, Pork and Wild Rice, Lemon",food
MubLffbBIDptOmTkRW6n3g,FMnH5WIRLyexBYMBUUnDxQ,"Meatball Flatbread - Short Rib Meatballs, Ricotta, Mozzarella",food
eMEARNF0jBwZV234CacLqA,FMnH5WIRLyexBYMBUUnDxQ,"Pork Shoulder - Stone Fruit, Pork Jus",food
xPPftA4qWQXfU-qtIBiGQw,FMnH5WIRLyexBYMBUUnDxQ,,inside
iwV5rw024ziRSmCwVDk0qw,FMnH5WIRLyexBYMBUUnDxQ,Double Espresso on ice,drink
MZUPzgnHuQgW205v3kXO-w,awI4hHMfa7H0Xf0-ChU5hg,"combo pan roast, new england clam chowder, house gumbo, and Cioppino made fresh to order. Sooooo good!",food
aWuCRx2V3FQtUh70zHwB2g,gSPqD1DR3lzgoaifIhdF_w,Beef negamaki (great sauce),food
WGVDx1DnIC0--hQSo91ptw,Gz9SlLqxS6wnxPvgdOQNrA,Seoul fried chicken,food
P7umfU16FklqljDJ2Ycpdw,RJNAeNA-209sctUO0dmwuA,At the bar top,inside
vmGEDOiuhr40foqkR9lWMQ,RJNAeNA-209sctUO0dmwuA,Tasting flight,drink
B0ESaWx4vo4qpwrISBqjxQ,E4JyAzB5_2quptwtemyhYA,The best omelet I have ever had no omelet has come close to the El Paso omelet here @OBH,food
pgDPiftRdTp8CGknT9yGgA,dWk0mbhj79pK3WBp5oLtpw,,inside
zRS28X7rCKca33lP5bVZ3Q,mRubgo8WfjraJkE5Bvbf6w,Asian Style Flan,food
K5C5hM7_rY2tjobe9Npt_w,mRubgo8WfjraJkE5Bvbf6w,Taiwanese Milk Tea,drink
RY94XmGVwRBJZ6_KKd1HrQ,f4x1YBxkLrZg652xt2KR5g,,food
2_irgL2medGLRuBeEGemww,Er8DpPwf_lHHv64ncWhD8g,,inside
UzLhgnTD_c5zquUQARdYjQ,3Mx4renubPRnjHUw1n2UkA,Birthday is not complete unless I have my ride or die by my side. Thanks for the wings Omnia!,inside
R73lj2dmiZnbiu8_yxcMGQ,4tiFtmGNFcvKRSPXPVT8Hw,We ordered so much food that I did not even take pictures of it of it all. These r from Instagram! Check them out,food
0QY5bSYvI1Vrgn-LQ2G31w,cdLjMoQPRtdWN4g6LW650w,"Our 5 Layer Lasagna, baked to a meaty, cheesy, golden brown perfection.",food
6p-VGEB0uxSUbUoHpnNeAA,cdLjMoQPRtdWN4g6LW650w,,food
ZSzogAt61G9dn_bcCZNa1Q,cdLjMoQPRtdWN4g6LW650w,"Roasted meaty pork wings brushed with garlic, olive oil, and herbs, topped with a spicy sweet and sour sauce.",food
VFix_t79H4cn9tVQN5OmFg,cdLjMoQPRtdWN4g6LW650w,"Homemade meatballs and mild Italian sausage topped with roasted peppers and onions in our red sauce, garnished with provolone cheese.",food
Y2H8etpBBGb73wW0OmRCew,k1c_bC3DK6mKg797vH1T8w,Spazel,food
4YBox2XaQPRyPKjX5HXW-w,hihud--QRriCYZw1zZvW4g,Gangnam Asian BBQ Dining,inside
9SlFfNbOcNvOsadRydOanA,478TIlfHXfT3wvww54QsPg,some of the fine sushi plates at Ki,food
Qw4QLGXOIeuLyzBgvrcwUA,478TIlfHXfT3wvww54QsPg,One of the newest additions to the Ki makimonos: the Tokusen Binnaga maki.,food
ByP-oq29k_c9NL3BM-N03A,fWetLvfQXqpZcBQLHldUhA,My wedding and reception !,outside
rEpUN4IHUi7Qdjl4oMoewQ,fWetLvfQXqpZcBQLHldUhA,,inside
sOYIySS2eTAo0qHTzOO_kw,fWetLvfQXqpZcBQLHldUhA,,outside
9QjTMI2EEhGxooUlulMlgw,k0m7nV8ofUcIxyxtdQEhew,,inside
FxgTEUq8mQsPJ6EH02ZEmA,9Hn3FW37916i3ED7sLZCQg,Mixed Berry Crunch Pancakes,food
WZbqrcy-41DCYSPFo3VHBQ,UPIYuRaZvknINOd1w8kqRQ,,inside
lcEjZaesjUgWybLQsJGy5w,iCQpiavjjPzJ5_3gPD5Ebg,My deliriously good slice of heaven. #nomsohard,food
wABqd0gPyY1UqwpuyAW0hA,3jLaFiJB6RbsqtbMya2IeA,,food
-Xtxuo9x9MQbvfkX3-8p_g,VrGI7_nRjXpn0415S3coGQ,Mural,inside
3e4iSQe6xYz76V7_qDL_iA,fId--RMAhHZcJagMSD-aUw,happy hour vegetable sushi roll.,food
bu63YdtMU0OYL5oa_QoYKw,gtffarZ2Y_rLfCegMg-nqw,In line for some burrito!,inside
M3cc0ZQwNlcfKHxLDF8rOQ,cJWbbvGmyhFiBpG_5hf5LA,Beer Bratl,food
3RpH_Bmz3eQvtv0VFBThtQ,cJWbbvGmyhFiBpG_5hf5LA,Beer Battered Cod,food
lwRGKDObCMoXHyjmC8IwvQ,cJWbbvGmyhFiBpG_5hf5LA,Our Sausage Tower is the best way to sample all of our unique sausages and have a bite of our smaller pretzels,food
E0WSeFmlfKVjWcPG-z8-Cg,etGemAdUhKD_Lw1Gnx_Oqg,,inside
gTrreRfhub9_93GZigFTbg,-Miw03v5yXJWjH9MN1aglw,Where all the creativity comes from!,inside
0VfAE5odabKAnKDbz8XXMg,YhBigRwAFdRPIQxWDjZOrQ,A (delicious) slice of the Slaughterhouse Five pie,food
7lTXUoTwq_7mghvlPPutFw,YhBigRwAFdRPIQxWDjZOrQ,The Florentine hoagie,food
DS1ZRIpT6lfdj_BZv-QP_w,YhBigRwAFdRPIQxWDjZOrQ,The Slaughterhouse Five,food
hjNEWzDmUxgJUkJ0xFrNpQ,aKEEQqL1UFMieilnylI1gw,,inside
Uy5NJpS6j44O1zXCVmI5IA,9H8c6QYpgbQng4XD30wq-g,,outside
LRGzdGTPE4w2aZEA6N5L4A,AJIraNBLyoFbd_Jf6JE7Dw,,outside
mPjB-JJQFEiVufga17cZyg,k1QpHAkzKTrFYfk6u--VgQ,Quite possibly the best pepperoni pizza on the planet,food
_2jE9ba7_KdeGZeqm2ii1g,UV2Jt8slktGu14gLZeNCjA,Shrimp & chicken kabob,food
TBAnyJ9O3hEBkjT10cS41Q,sqRX-XLlhx4rs2c1TpBf8A,Omakase 6/1/15,food
BETXg0BuldqcAfwwT5pw_A,sqRX-XLlhx4rs2c1TpBf8A,Omakase 6/1/15,food
1I08zCSE2tAjUj9Zagzlww,sqRX-XLlhx4rs2c1TpBf8A,Omakase 6/2015,food
nzanqMTimRz6HTNykttnnQ,mxQaRW6HZxXcvHSo31H-Yw,Nice view,outside
wuC7pA2-eoLuD8XD0Lftew,cyzOijFJ82cae6qH6L8vuw,,inside
93lSon7sbsq40GAO3hAX8g,cyzOijFJ82cae6qH6L8vuw,Ice waters w/ Strawberries,drink
Uv5-X0CsZ_5N0nkMzgeEug,cyzOijFJ82cae6qH6L8vuw,Thai Iced Coffee,drink
lHjvwmh1eDJcgoWdPxi2rw,cyzOijFJ82cae6qH6L8vuw,Wonton Chips w/ Sweet n' Sour Sauce,food
bdohBlA2JNgHt29CY21KgA,cyzOijFJ82cae6qH6L8vuw,Thai Steak Salad w/ Fresh Mint,food
-bSPlf4iHaUQFYF5pe-iEQ,cyzOijFJ82cae6qH6L8vuw,Crispy Lemongrass Catfish,food
oR6I3KoQR_RtHANphlWEgA,cyzOijFJ82cae6qH6L8vuw,Steamed Rice,food
dYwr5kVU4LK39tGcUHMX_A,_TlhZftKs1aXCYX1rLWAGw,Old school coins come out if the machine!,inside
50EfvKbiGTgMm-OMQ4oliA,cyzOijFJ82cae6qH6L8vuw,Coconut Ice Cream w/ Young Coconut & Sticky Rice,food
u8R0tUErmvOB-wK-dxP0Zw,9pAjLSoHs95m5D3nP3nY5Q,,inside
KF7xQ8Ezd76mkaKStNpaxw,9pAjLSoHs95m5D3nP3nY5Q,,inside
QDCP-_ortnqJU40X2JG4xQ,9pAjLSoHs95m5D3nP3nY5Q,,inside
cy2Db8kuvtIl5aVGzKXB4Q,i1bwc_MLGgOIJ8S0r2uu2w,Thanks Panera! :),drink
Gam-JImZN7HqSdQ8c01nNQ,JJaIocUyzeSyRSLfibHYRg,,menu
5qt9VKtZ9-WRS9tG2p9Clw,wfS-UneyghH8vd_C1kH2Kw,,inside
yQS5uXRILpFBaUMGnzgjYg,iJCI80Nwp514xIqBOgjhCA,love this one!,food
8VMh6uBXM5m8pOPBMVmogw,j-G4URmQla2Jkc7DsfxDuA,Party all night!,inside
fZqBZQoNhmWQZRz247X6sA,j-G4URmQla2Jkc7DsfxDuA,DJ's from all around the world!,inside
x3pBeXZ_MX_SK54JETQ7MQ,ujPuhQdg8-GCJQg6BoRJtA,Classic beef burger with smoked cheddar and fresh toppings!,food
OioJFXQNNsjO8FolWPypmQ,ujPuhQdg8-GCJQg6BoRJtA,Hand-spun shakes using only fresh milk and real ice cream!  Strawberry or Chocolate or Vanilla,food
-iQNqzYpBtFUIgCPHnV-iw,N93EYZy9R0sdlEvubu94ig,,food
T0ElGXsfQzQw20fQbkVibw,mVTa6yJrJE8cGg7A4hSXbg,Pierogies...,food
fsJHDVMxelenBAwBhyQeZA,mVTa6yJrJE8cGg7A4hSXbg,"Cheesecake, we have four kinds, including chocolate, chocolate chip...stop in",food
clTVvEX7GlVZq9sl8ONXYA,CsS9WsonGYyE3vINi5bxSg,"Grilled Kalbi Beef Ribs - (Korean Short Ribs, Arbol-Tomatillo Salsa, Cucumber-Radish Kimchi) - $14",food
hyk0UU1KEDFkxDhza2IaGg,YiaOpyu4qx0x1nJC_G33TQ,White Pizza + Onions + Meatballs + Mushrooms + Bacon. Yummy!,food
oBEVdLJHMHXXcy_x1FQRpg,LjOBNcNNpuewBqSPxYYTJQ,the wine bar,inside
4UWfmM1VanB7MaST5n4Prg,RESDUcs7fIiihp38-d6_6g,,inside
bBx9fTGzPNTKtcJcAsbKGA,kABF0hYfAEnl166mn1zR1A,A4 Fried Dumpling (8 pc) - pork with leek dumpling,food
PnzUjUfoBt-0OyTw_QrKrg,kABF0hYfAEnl166mn1zR1A,Fried Dumpling (A4) cross-section,food
rPKc4nWux6dU4j5IdqbHZQ,-UBoEaluaCReqxLRiAxVPg,"My friend Gail's birthday, Brian is drawing her face on a coffee",inside
nXSP042ZD_poSffcPoZxAw,kABF0hYfAEnl166mn1zR1A,Pan with noodle dough,food
RzZHUxtWAzbe0MDWhWKzZA,uDb1lOfDhl_VLmAbYvp-vQ,Benny Pennello's in NoDa,drink
O73n5vOmojN0HYSxDReIbw,kABF0hYfAEnl166mn1zR1A,A chef straining cooked noodles,inside
XQLom2NohgJoWM-n0O-gQA,yy9woaGln_rHhpJ7aadrGw,,food
64wT4NBBOvs2Y_bLYlln5w,eoHdUeQDNgQ6WYEnP2aiRw,Banana split (coward serving),food
RTHuooHk0MfRBQYabUdEow,uSb9hsK60QSuh1NoVhcDXw,Dining room with a view of Lake of Two Mountains,outside
_TGy32pi25NfOKrz_lTBQA,uSb9hsK60QSuh1NoVhcDXw,The view of Lake of Two Mountains from the lower lawn area,outside
8b8UCmfL99Apz8WkVy22_g,uSb9hsK60QSuh1NoVhcDXw,Outdoor terrace,outside
tkXhLPN_36_ltHGW8KEouA,i7_JPit-2kAbtRTLkic2jA,,inside
v2rm7i1x3WNXnwDm71_AWA,23gakZ_NlN3K0SqOBybwug,,food
2m21LqePDHn2vDE4I4ubiw,DKiRDPtQ5cTN-eX1oEgA9w,,food
3w1bNySoemRzRVvh4k0spQ,Avf10pTql_GsSZ122iP3AA,,outside
oNVh0M2Q5iWJTy5VJ3ECGg,Avf10pTql_GsSZ122iP3AA,,inside
byLyQvuS9bscstTNQf2_7A,n8Zqqhff-2cxzWt_nwhU2Q,,food
Rj7FB0BxzZNGQJoYZ2ifyw,n8Zqqhff-2cxzWt_nwhU2Q,,food
lstGnQY7_uC_OQLGUKwh1A,n8Zqqhff-2cxzWt_nwhU2Q,,food
JeFkXjyNuZ-cerGoW2LzCQ,n8Zqqhff-2cxzWt_nwhU2Q,,food
qqFdg-3fHEvZicSRRYU-Fg,n8Zqqhff-2cxzWt_nwhU2Q,,food
kYHElZmNHrjT0pCvwGBChg,n8Zqqhff-2cxzWt_nwhU2Q,,food
h1s1qs7N5eAnc9f_ldPWyw,bZtukyhyV1oVmUU3yRBPbQ,Love the atmosphere here. Cozy vibe with pretty decent seating. Staff are extra friendly.,inside
Qy0rXpbEMDh4nL8cL4kR3w,MqV62G5K7OBLV-XP39mpwg,Pie at Pie Cloud in Calgary. Almost too pretty to eat.,food
jk07UGROJKy3iML7ZKdiXQ,poYsvuOmVDqF4dTnjJ780A,,food
jkT0lnqbB7nU2PdiJ8-MRw,dxeu5YQIzw0jOp1cSVkimg,Bluefin tuna roll,food
Vt8Wqgr_yJHI1XljqiidcA,yrj0LDjxc3z_t3EOvpQrJg,,outside
WMvWTpB8ZAJK1YrboofEDg,0BjefkpgVu63rAmLysaMTw,,outside
9bWwUTiV0zQflDeKB8lc-A,9_HgBRUXUg_vKjTT-GSulA,BBQ Mix,food
4ujkII3HcCvfyI-JSjj7zg,9_HgBRUXUg_vKjTT-GSulA,Chicken & Beef Combo,food
PB7y0c-_SU7dS_QLh_3f7g,9_HgBRUXUg_vKjTT-GSulA,Chicken Combo,food
f3_VvwA6bkTE8DpR4d_AsA,9_HgBRUXUg_vKjTT-GSulA,Chicken Katsu,food
adfm9jjTMZggFP0Dg7xh9Q,9_HgBRUXUg_vKjTT-GSulA,Chicken Seafood Mix,food
LxYw_DQFl-FASjBao5BELg,9_HgBRUXUg_vKjTT-GSulA,Manapua,food
dUiClZvnTIIaOyCNF0z5dA,9_HgBRUXUg_vKjTT-GSulA,,food
semRVjNPhAov4piRePZ28A,9_HgBRUXUg_vKjTT-GSulA,Kalua Pork,food
VXABKUNTSJ9USTel1JmMeQ,9_HgBRUXUg_vKjTT-GSulA,Spam Musubi,food
DCgHup8pm6lKRxgHV4SH3w,0sPOBQHlVvuhO1h-1p1ccQ,The origination rice noodle,food
phFFWiUWTUycBj_xh9bUow,NvKNe9DnQavC9GstglcBJQ,Royal Chicken and Shrimp Scampi Combo,food
VpH-EX23ESmtrjdmOi967w,rcaPajgKOJC2vo_l3xa42A,,drink
iFSAuOHdyWGMOyQ70Pi-AQ,iCQpiavjjPzJ5_3gPD5Ebg,Super long line!,inside
